timestamp,eeg_adc,eeg_v,ecg_adc,ecg_v,spo2_percent
1332821485,1669,1.344981684981685,1837,-0.15069597069597068,94.3
1332831485,2389,1.9252014652014653,1919,-0.0846153846153846,94.3
1332841485,1653,1.332087912087912,1895,-0.10395604395604395,94.3
1332851485,670,0.5399267399267399,1843,-0.14586080586080585,94.3
1332861485,1336,1.0766300366300365,1867,-0.1265201465201465,94.3
1332871485,2409,1.9413186813186813,1927,-0.07816849816849816,94.3
1332881485,1331,1.0726007326007325,1919,-0.0846153846153846,94.3
1332891485,1237,0.9968498168498168,1879,-0.11684981684981684,94.3
1332901485,1399,1.1273992673992674,1875,-0.12007326007326008,94.3
1332911485,251,0.20227106227106226,1799,-0.1813186813186813,94.3
1332921485,1960,1.5794871794871794,1897,-0.10234432234432234,94.3
1332931485,1418,1.1427106227106225,1939,-0.06849816849816849,94.3
1332941485,1017,0.8195604395604396,1943,-0.06527472527472526,94.3
1332951485,1277,1.0290842490842491,1937,-0.0701098901098901,94.3
1332961485,1902,1.5327472527472528,2019,-0.004029304029304029,94.3
1332971485,1483,1.195091575091575,2025,0.0008058608058608059,94.3
1332981485,631,0.5084981684981685,1937,-0.0701098901098901,94.3
1332991485,1012,0.8155311355311355,1892,-0.10637362637362638,94.3
1333001485,1387,1.1177289377289377,1886,-0.1112087912087912,94.3
1333011485,2109,1.6995604395604393,1914,-0.08864468864468865,94.3
1333021485,873,0.7035164835164834,1823,-0.16197802197802197,94.3
1333031485,1913,1.5416117216117216,1895,-0.10395604395604395,94.3
1333041485,2716,2.1887179487179487,1971,-0.04271062271062271,94.3
1333051485,1567,1.2627838827838826,1919,-0.0846153846153846,94.3
1333061485,783,0.630989010989011,1834,-0.15311355311355312,94.3
1333071485,1405,1.1322344322344322,1869,-0.1249084249084249,94.3
1333081485,855,0.689010989010989,1907,-0.09428571428571428,94.3
1333091485,697,0.5616849816849817,2085,0.04915750915750916,94.3
1333101485,940,0.7575091575091575,2455,0.3473260073260073,94.3
1333111485,1059,0.8534065934065934,2680,0.5286446886446886,94.3
1333121485,842,0.6785347985347985,1967,-0.04593406593406593,94.3
1333131485,678,0.5463736263736263,1453,-0.46014652014652013,94.3
1333141485,1743,1.4046153846153846,1579,-0.3586080586080586,94.3
1333151485,1525,1.228937728937729,1764,-0.2095238095238095,94.3
1333161485,1627,1.311135531135531,1855,-0.13619047619047617,94.3
1333171485,924,0.7446153846153846,1823,-0.16197802197802197,94.3
1333181485,379,0.30542124542124544,1781,-0.1958241758241758,94.3
1333191485,957,0.7712087912087912,1827,-0.15875457875457877,94.3
1333201485,1295,1.0435897435897434,1863,-0.12974358974358974,94.3
1333211485,1183,0.9533333333333331,1891,-0.10717948717948718,94.3
1333221485,797,0.6422710622710622,1863,-0.12974358974358974,94.3
1333231485,1757,1.4158974358974357,1945,-0.06366300366300366,94.3
1333241485,1253,1.0097435897435898,1947,-0.06205128205128205,94.3
1333251485,633,0.51010989010989,1896,-0.10315018315018315,94.3
1333261485,1643,1.324029304029304,1944,-0.06446886446886446,94.3
1333271485,1179,0.95010989010989,1994,-0.024175824175824173,94.3
