time,data
1184391485,95.2
1184401485,95.2
1184411485,95.2
1184421485,95.2
1184431485,95.2
1184441485,95.2
1184451485,98.2
1184461485,98.2
1184471485,98.2
1184481485,98.2
1184491485,98.2
1184501485,98.2
1184511485,98.2
1184521485,98.2
1184531485,98.2
1184541485,98.2
1184551485,98.2
1184561485,98.2
1184571485,98.2
1184581485,98.2
1184591485,98.2
1184601485,98.2
1184611485,98.2
1184621485,98.2
1184631485,98.2
1184641485,98.2
1184651485,98.2
1184661485,98.2
1184671485,98.2
1184681485,98.2
1184691485,98.2
1184701485,98.2
1184711485,98.2
1184721485,98.2
1184731485,98.2
1184741485,98.2
1184751485,98.2
1184761485,98.2
1184771485,98.2
1184781485,98.2
1184791485,98.2
1184801485,98.2
1184811485,98.2
1184821485,98.2
1184831485,98.2
1184841485,98.2
1184851485,98.2
1184861485,98.2
1184871485,98.2
1184881485,98.2
1184891485,98.2
1184901485,98.2
1184911485,98.2
1184921485,98.2
1184931485,98.2
1184941485,98.2
1184951485,98.2
1184961485,98.2
1184971485,98.2
1184981485,98.2
1184991485,98.2
1185001485,98.2
1185011485,98.2
1185021485,98.2
1185031485,98.2
1185041485,98.2
1185051485,98.2
1185061485,98.2
1185071485,98.2
1185081485,98.2
1185091485,98.2
1185101485,98.2
1185111485,98.2
1185121485,98.2
1185131485,98.2
1185141485,98.2
1185151485,98.2
1185161485,98.2
1185171485,98.2
1185181485,98.2
1185191485,98.2
1185201485,98.2
1185211485,98.2
1185221485,98.2
1185231485,98.2
1185241485,98.2
1185251485,98.2
1185261485,98.2
1185271485,98.2
1185281485,98.2
1185291485,98.2
1185301485,98.2
1185311485,98.2
1185321485,98.2
1185331485,98.2
1185341485,98.2
1185351485,98.2
1185361485,98.2
1185371485,98.2
1185381485,98.2
1185391485,98.2
1185401485,98.2
1185411485,98.2
1185421485,98.2
1185431485,98.2
1185441485,98.2
1185451485,0.0
1185461485,0.0
1185471485,0.0
1185481485,0.0
1185491485,0.0
1185501485,0.0
1185511485,0.0
1185521485,0.0
1185531485,0.0
1185541485,0.0
1185551485,0.0
1185561485,0.0
1185571485,0.0
1185581485,0.0
1185591485,0.0
1185601485,0.0
1185611485,0.0
1185621485,0.0
1185631485,0.0
1185641485,0.0
1185651485,0.0
1185661485,0.0
1185671485,0.0
1185681485,0.0
1185691485,0.0
1185701485,0.0
1185711485,0.0
1185721485,0.0
1185731485,0.0
1185741485,0.0
1185751485,0.0
1185761485,0.0
1185771485,0.0
1185781485,0.0
1185791485,0.0
1185801485,0.0
1185811485,0.0
1185821485,0.0
1185831485,0.0
1185841485,0.0
1185851485,0.0
1185861485,0.0
1185871485,0.0
1185881485,0.0
1185891485,0.0
1185901485,0.0
1185911485,0.0
1185921485,0.0
1185931485,0.0
1185941485,0.0
1185951485,0.0
1185961485,0.0
1185971485,0.0
1185981485,0.0
1185991485,0.0
1186001485,0.0
1186011485,0.0
1186021485,0.0
1186031485,0.0
1186041485,0.0
1186051485,0.0
1186061485,0.0
1186071485,0.0
1186081485,0.0
1186091485,0.0
1186101485,0.0
1186111485,0.0
1186121485,0.0
1186131485,0.0
1186141485,0.0
1186151485,0.0
1186161485,0.0
1186171485,0.0
1186181485,0.0
1186191485,0.0
1186201485,0.0
1186211485,0.0
1186221485,0.0
1186231485,0.0
1186241485,0.0
1186251485,0.0
1186261485,0.0
1186271485,0.0
1186281485,0.0
1186291485,0.0
1186301485,0.0
1186311485,0.0
1186321485,0.0
1186331485,0.0
1186341485,0.0
1186351485,0.0
1186361485,0.0
1186371485,0.0
1186381485,0.0
1186391485,0.0
1186401485,0.0
1186411485,0.0
1186421485,0.0
1186431485,0.0
1186441485,0.0
1186451485,98.3
1186461485,98.3
1186471485,98.3
1186481485,98.3
1186491485,98.3
1186501485,98.3
1186511485,98.3
1186521485,98.3
1186531485,98.3
1186541485,98.3
1186551485,98.3
1186561485,98.3
1186571485,98.3
1186581485,98.3
1186591485,98.3
1186601485,98.3
1186611485,98.3
1186621485,98.3
1186631485,98.3
1186641485,98.3
1186651485,98.3
1186661485,98.3
1186671485,98.3
1186681485,98.3
1186691485,98.3
1186701485,98.3
1186711485,98.3
1186721485,98.3
1186731485,98.3
1186741485,98.3
1186751485,98.3
1186761485,98.3
1186771485,98.3
1186781485,98.3
1186791485,98.3
1186801485,98.3
1186811485,98.3
1186821485,98.3
1186831485,98.3
1186841485,98.3
1186851485,98.3
1186861485,98.3
1186871485,98.3
1186881485,98.3
1186891485,98.3
1186901485,98.3
1186911485,98.3
1186921485,98.3
1186931485,98.3
1186941485,98.3
1186951485,98.3
1186961485,98.3
1186971485,98.3
1186981485,98.3
1186991485,98.3
1187001485,98.3
1187011485,98.3
1187021485,98.3
1187031485,98.3
1187041485,98.3
1187051485,98.3
1187061485,98.3
1187071485,98.3
1187081485,98.3
1187091485,98.3
1187101485,98.3
1187111485,98.3
1187121485,98.3
1187131485,98.3
1187141485,98.3
1187151485,98.3
1187161485,98.3
1187171485,98.3
1187181485,98.3
1187191485,98.3
1187201485,98.3
1187211485,98.3
1187221485,98.3
1187231485,98.3
1187241485,98.3
1187251485,98.3
1187261485,98.3
1187271485,98.3
1187281485,98.3
1187291485,98.3
1187301485,98.3
1187311485,98.3
1187321485,98.3
1187331485,98.3
1187341485,98.3
1187351485,98.3
1187361485,98.3
1187371485,98.3
1187381485,98.3
1187391485,98.3
1187401485,98.3
1187411485,98.3
1187421485,98.3
1187431485,98.3
1187441485,98.3
1187451485,95.5
1187461485,95.5
1187471485,95.5
1187481485,95.5
1187491485,95.5
1187501485,95.5
1187511485,95.5
1187521485,95.5
1187531485,95.5
1187541485,95.5
1187551485,95.5
1187561485,95.5
1187571485,95.5
1187581485,95.5
1187591485,95.5
1187601485,95.5
1187611485,95.5
1187621485,95.5
1187631485,95.5
1187641485,95.5
1187651485,95.5
1187661485,95.5
1187671485,95.5
1187681485,95.5
1187691485,95.5
1187701485,95.5
1187711485,95.5
1187721485,95.5
1187731485,95.5
1187741485,95.5
1187751485,95.5
1187761485,95.5
1187771485,95.5
1187781485,95.5
1187791485,95.5
1187801485,95.5
1187811485,95.5
1187821485,95.5
1187831485,95.5
1187841485,95.5
1187851485,95.5
1187861485,95.5
1187871485,95.5
1187881485,95.5
1187891485,95.5
1187901485,95.5
1187911485,95.5
1187921485,95.5
1187931485,95.5
1187941485,95.5
1187951485,95.5
1187961485,95.5
1187971485,95.5
1187981485,95.5
1187991485,95.5
1188001485,95.5
1188011485,95.5
1188021485,95.5
1188031485,95.5
1188041485,95.5
1188051485,95.5
1188061485,95.5
1188071485,95.5
1188081485,95.5
1188091485,95.5
1188101485,95.5
1188111485,95.5
1188121485,95.5
1188131485,95.5
1188141485,95.5
1188151485,95.5
1188161485,95.5
1188171485,95.5
1188181485,95.5
1188191485,95.5
1188201485,95.5
1188211485,95.5
1188221485,95.5
1188231485,95.5
1188241485,95.5
1188251485,95.5
1188261485,95.5
1188271485,95.5
1188281485,95.5
1188291485,95.5
1188301485,95.5
1188311485,95.5
1188321485,95.5
1188331485,95.5
1188341485,95.5
1188351485,95.5
1188361485,95.5
1188371485,95.5
1188381485,95.5
1188391485,95.5
1188401485,95.5
1188411485,95.5
1188421485,95.5
1188431485,95.5
1188441485,95.5
1188451485,97.5
1188461485,97.5
1188471485,97.5
1188481485,97.5
1188491485,97.5
1188501485,97.5
1188511485,97.5
1188521485,97.5
1188531485,97.5
1188541485,97.5
1188551485,97.5
1188561485,97.5
1188571485,97.5
1188581485,97.5
1188591485,97.5
1188601485,97.5
1188611485,97.5
1188621485,97.5
1188631485,97.5
1188641485,97.5
1188651485,97.5
1188661485,97.5
1188671485,97.5
1188681485,97.5
1188691485,97.5
1188701485,97.5
1188711485,97.5
1188721485,97.5
1188731485,97.5
1188741485,97.5
1188751485,97.5
1188761485,97.5
1188771485,97.5
1188781485,97.5
1188791485,97.5
1188801485,97.5
1188811485,97.5
1188821485,97.5
1188831485,97.5
1188841485,97.5
1188851485,97.5
1188861485,97.5
1188871485,97.5
1188881485,97.5
1188891485,97.5
1188901485,97.5
1188911485,97.5
1188921485,97.5
1188931485,97.5
1188941485,97.5
1188951485,97.5
1188961485,97.5
1188971485,97.5
1188981485,97.5
1188991485,97.5
1189001485,97.5
1189011485,97.5
1189021485,97.5
1189031485,97.5
1189041485,97.5
1189051485,97.5
1189061485,97.5
1189071485,97.5
1189081485,97.5
1189091485,97.5
1189101485,97.5
1189111485,97.5
1189121485,97.5
1189131485,97.5
1189141485,97.5
1189151485,97.5
1189161485,97.5
1189171485,97.5
1189181485,97.5
1189191485,97.5
1189201485,97.5
1189211485,97.5
1189221485,97.5
1189231485,97.5
1189241485,97.5
1189251485,97.5
1189261485,97.5
1189271485,97.5
1189281485,97.5
1189291485,97.5
1189301485,97.5
1189311485,97.5
1189321485,97.5
1189331485,97.5
1189341485,97.5
1189351485,97.5
1189361485,97.5
1189371485,97.5
1189381485,97.5
1189391485,97.5
1189401485,97.5
1189411485,97.5
1189421485,97.5
1189431485,97.5
1189441485,97.5
1189451485,98.5
1189461485,98.5
1189471485,98.5
1189481485,98.5
1189491485,98.5
1189501485,98.5
1189511485,98.5
1189521485,98.5
1189531485,98.5
1189541485,98.5
1189551485,98.5
1189561485,98.5
1189571485,98.5
1189581485,98.5
1189591485,98.5
1189601485,98.5
1189611485,98.5
1189621485,98.5
1189631485,98.5
1189641485,98.5
1189651485,98.5
1189661485,98.5
1189671485,98.5
1189681485,98.5
1189691485,98.5
1189701485,98.5
1189711485,98.5
1189721485,98.5
1189731485,98.5
1189741485,98.5
1189751485,98.5
1189761485,98.5
1189771485,98.5
1189781485,98.5
1189791485,98.5
1189801485,98.5
1189811485,98.5
1189821485,98.5
1189831485,98.5
1189841485,98.5
1189851485,98.5
1189861485,98.5
1189871485,98.5
1189881485,98.5
1189891485,98.5
1189901485,98.5
1189911485,98.5
1189921485,98.5
1189931485,98.5
1189941485,98.5
1189951485,98.5
1189961485,98.5
1189971485,98.5
1189981485,98.5
1189991485,98.5
1190001485,98.5
1190011485,98.5
1190021485,98.5
1190031485,98.5
1190041485,98.5
1190051485,98.5
1190061485,98.5
1190071485,98.5
1190081485,98.5
1190091485,98.5
1190101485,98.5
1190111485,98.5
1190121485,98.5
1190131485,98.5
1190141485,98.5
1190151485,98.5
1190161485,98.5
1190171485,98.5
1190181485,98.5
1190191485,98.5
1190201485,98.5
1190211485,98.5
1190221485,98.5
1190231485,98.5
1190241485,98.5
1190251485,98.5
1190261485,98.5
1190271485,98.5
1190281485,98.5
1190291485,98.5
1190301485,98.5
1190311485,98.5
1190321485,98.5
1190331485,98.5
1190341485,98.5
1190351485,98.5
1190361485,98.5
1190371485,98.5
1190381485,98.5
1190391485,98.5
1190401485,98.5
1190411485,98.5
1190421485,98.5
1190431485,98.5
1190441485,98.5
1190451485,98.4
1190461485,98.4
1190471485,98.4
1190481485,98.4
1190491485,98.4
1190501485,98.4
1190511485,98.4
1190521485,98.4
1190531485,98.4
1190541485,98.4
1190551485,98.4
1190561485,98.4
1190571485,98.4
1190581485,98.4
1190591485,98.4
1190601485,98.4
1190611485,98.4
1190621485,98.4
1190631485,98.4
1190641485,98.4
1190651485,98.4
1190661485,98.4
1190671485,98.4
1190681485,98.4
1190691485,98.4
1190701485,98.4
1190711485,98.4
1190721485,98.4
1190731485,98.4
1190741485,98.4
1190751485,98.4
1190761485,98.4
1190771485,98.4
1190781485,98.4
1190791485,98.4
1190801485,98.4
1190811485,98.4
1190821485,98.4
1190831485,98.4
1190841485,98.4
1190851485,98.4
1190861485,98.4
1190871485,98.4
1190881485,98.4
1190891485,98.4
1190901485,98.4
1190911485,98.4
1190921485,98.4
1190931485,98.4
1190941485,98.4
1190951485,98.4
1190961485,98.4
1190971485,98.4
1190981485,98.4
1190991485,98.4
1191001485,98.4
1191011485,98.4
1191021485,98.4
1191031485,98.4
1191041485,98.4
1191051485,98.4
1191061485,98.4
1191071485,98.4
1191081485,98.4
1191091485,98.4
1191101485,98.4
1191111485,98.4
1191121485,98.4
1191131485,98.4
1191141485,98.4
1191151485,98.4
1191161485,98.4
1191171485,98.4
1191181485,98.4
1191191485,98.4
1191201485,98.4
1191211485,98.4
1191221485,98.4
1191231485,98.4
1191241485,98.4
1191251485,98.4
1191261485,98.4
1191271485,98.4
1191281485,98.4
1191291485,98.4
1191301485,98.4
1191311485,98.4
1191321485,98.4
1191331485,98.4
1191341485,98.4
1191351485,98.4
1191361485,98.4
1191371485,98.4
1191381485,98.4
1191391485,98.4
1191401485,98.4
1191411485,98.4
1191421485,98.4
1191431485,98.4
1191441485,98.4
1191451485,97.1
1191461485,97.1
1191471485,97.1
1191481485,97.1
1191491485,97.1
1191501485,97.1
1191511485,97.1
1191521485,97.1
1191531485,97.1
1191541485,97.1
1191551485,97.1
1191561485,97.1
1191571485,97.1
1191581485,97.1
1191591485,97.1
1191601485,97.1
1191611485,97.1
1191621485,97.1
1191631485,97.1
1191641485,97.1
1191651485,97.1
1191661485,97.1
1191671485,97.1
1191681485,97.1
1191691485,97.1
1191701485,97.1
1191711485,97.1
1191721485,97.1
1191731485,97.1
1191741485,97.1
1191751485,97.1
1191761485,97.1
1191771485,97.1
1191781485,97.1
1191791485,97.1
1191801485,97.1
1191811485,97.1
1191821485,97.1
1191831485,97.1
1191841485,97.1
1191851485,97.1
1191861485,97.1
1191871485,97.1
1191881485,97.1
1191891485,97.1
1191901485,97.1
1191911485,97.1
1191921485,97.1
1191931485,97.1
1191941485,97.1
1191951485,97.1
1191961485,97.1
1191971485,97.1
1191981485,97.1
1191991485,97.1
1192001485,97.1
1192011485,97.1
1192021485,97.1
1192031485,97.1
1192041485,97.1
1192051485,97.1
1192061485,97.1
1192071485,97.1
1192081485,97.1
1192091485,97.1
1192101485,97.1
1192111485,97.1
1192121485,97.1
1192131485,97.1
1192141485,97.1
1192151485,97.1
1192161485,97.1
1192171485,97.1
1192181485,97.1
1192191485,97.1
1192201485,97.1
1192211485,97.1
1192221485,97.1
1192231485,97.1
1192241485,97.1
1192251485,97.1
1192261485,97.1
1192271485,97.1
1192281485,97.1
1192291485,97.1
1192301485,97.1
1192311485,97.1
1192321485,97.1
1192331485,97.1
1192341485,97.1
1192351485,97.1
1192361485,97.1
1192371485,97.1
1192381485,97.1
1192391485,97.1
1192401485,97.1
1192411485,97.1
1192421485,97.1
1192431485,97.1
1192441485,97.1
1192451485,97.4
1192461485,97.4
1192471485,97.4
1192481485,97.4
1192491485,97.4
1192501485,97.4
1192511485,97.4
1192521485,97.4
1192531485,97.4
1192541485,97.4
1192551485,97.4
1192561485,97.4
1192571485,97.4
1192581485,97.4
1192591485,97.4
1192601485,97.4
1192611485,97.4
1192621485,97.4
1192631485,97.4
1192641485,97.4
1192651485,97.4
1192661485,97.4
1192671485,97.4
1192681485,97.4
1192691485,97.4
1192701485,97.4
1192711485,97.4
1192721485,97.4
1192731485,97.4
1192741485,97.4
1192751485,97.4
1192761485,97.4
1192771485,97.4
1192781485,97.4
1192791485,97.4
1192801485,97.4
1192811485,97.4
1192821485,97.4
1192831485,97.4
1192841485,97.4
1192851485,97.4
1192861485,97.4
1192871485,97.4
1192881485,97.4
1192891485,97.4
1192901485,97.4
1192911485,97.4
1192921485,97.4
1192931485,97.4
1192941485,97.4
1192951485,97.4
1192961485,97.4
1192971485,97.4
1192981485,97.4
1192991485,97.4
1193001485,97.4
1193011485,97.4
1193021485,97.4
1193031485,97.4
1193041485,97.4
1193051485,97.4
1193061485,97.4
1193071485,97.4
1193081485,97.4
1193091485,97.4
1193101485,97.4
1193111485,97.4
1193121485,97.4
1193131485,97.4
1193141485,97.4
1193151485,97.4
1193161485,97.4
1193171485,97.4
1193181485,97.4
1193191485,97.4
1193201485,97.4
1193211485,97.4
1193221485,97.4
1193231485,97.4
1193241485,97.4
1193251485,97.4
1193261485,97.4
1193271485,97.4
1193281485,97.4
1193291485,97.4
1193301485,97.4
1193311485,97.4
1193321485,97.4
1193331485,97.4
